Name,URL,官方均价(元/㎡),min租金(元/月),max租金(元/月),avg租金(元/月),房子数/租金样本数量,租房最小面积(㎡),租房最大面积(㎡),租房平均面积(㎡),二手房样本数量,min二手房价(万元),max二手房价(万元),avg二手房价(万元),min二手房均价(元/㎡),max二手房均价(元/㎡),avg二手房均价(元/㎡)
灌云县,https://guanyunxian.anjuke.com/,-1,600,2400,1294.4285714285713,63,30.0,190.0,92.43650793650794,60,26.0,45.0,40.13499999999999,3433,6429,4742.733333333334
灌南县,https://guannanxian.anjuke.com/,-1,260,15000,1711.3387096774193,62,25.0,130.0,89.8483870967742,60,21.0,40.0,36.15166666666666,1982,5543,4219.5
固安,https://guan.anjuke.com/,-1,899,1100,1001.5166666666667,60,68.0,92.0,84.56,60,40.0,53.2,49.445833333333326,4761,6667,5792.9
谷城,https://gucheng.anjuke.com/,-1,300,1500,947.8947368421053,19,50.0,160.0,105.21052631578948,60,18.0,32.0,28.485,1875,4244,2615.5833333333335
高唐,https://gaotangxian.anjuke.com/,-1,500,1200,1000.0,7,70.0,150.0,110.14285714285714,60,36.0,50.0,45.87333333333334,4045,6822,5376.35
冠县,https://guanxian.anjuke.com/,-1,600,1500,1125.0,4,60.0,130.0,100.5,60,45.0,92.8,74.35966666666667,5132,9187,6976.866666666667
改则,https://gaizexian.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
杭州,https://hangzhou.anjuke.com/,27611,1000,1800,1643.5833333333333,60,20.0,91.0,56.62666666666667,60,4.0,34.0,26.060999999999996,318,4250,2981.116666666667
合肥,https://hf.anjuke.com/,14215,600,1000,864.2,60,53.0,99.0,76.05666666666666,60,22.0,35.8,32.62583333333333,2269,5072,4239.883333333333
哈尔滨,https://heb.anjuke.com/,9991,430,1300,1082.05,60,30.0,125.0,65.475,60,15.0,26.8,24.348333333333322,2124,3829,3102.3166666666666
海口,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6157.866666666667
惠州,https://huizhou.anjuke.com/,9951,530,1000,918.5666666666667,60,33.9,97.1,60.74333333333333,60,15.88,20.0,18.910833333333333,2134,2565,2316.7166666666667
邯郸,https://handan.anjuke.com/,10123,650,1500,1234.5,60,51.0,105.0,86.28833333333334,60,16.0,26.5,22.813333333333333,1976,3715,2982.116666666667
呼和浩特,https://huhehaote.anjuke.com/,11798,800,1499,1198.0166666666667,60,40.0,130.0,76.395,60,22.9,33.0,28.668,2453,4286,3320.7
黄冈,https://huanggang.anjuke.com/,6263,600,2666,1411.6190476190477,63,40.0,313.0,100.93650793650794,60,19.0,27.0,24.63666666666666,1715,3738,2813.7
淮南,https://huainan.anjuke.com/,6297,600,1500,1199.1666666666667,60,45.0,110.0,78.07333333333332,60,7.3,12.0,10.071666666666667,842,1715,1301.3333333333333
黄山,https://huangshan.anjuke.com/,8428,499,2300,1400.5,56,40.0,110.0,83.78392857142856,60,16.0,35.0,30.791666666666668,2223,5000,3746.9
鹤壁,https://hebi.anjuke.com/,7340,450,2300,1284.9375,64,35.0,160.0,89.90312499999999,60,4.5,11.0,8.915000000000001,542,1450,1048.6166666666666
衡阳,https://hengyang.anjuke.com/,5521,800,2500,1596.0666666666666,60,45.0,120.0,77.58500000000001,60,9.8,20.0,18.519999999999982,1121,2829,2049.3333333333335
湖州,https://huzhou.anjuke.com/,10588,850,4200,2078.632183908046,87,20.0,320.0,85.41839080459769,60,23.0,43.5,38.3425,2500,6143,4641.55
衡水,https://hengshui.anjuke.com/,7951,600,1400,996.6666666666666,60,57.0,127.0,83.80666666666666,60,18.9,32.0,27.904999999999994,2004,4079,3234.9666666666667
汉中,https://hanzhong.anjuke.com/,5037,300,7000,1199.5,42,60.0,110.0,88.88095238095238,60,15.0,23.0,20.665,1882,3286,2522.1666666666665
淮安,https://huaian.anjuke.com/,8883,700,1300,1104.9666666666667,60,59.0,108.0,80.42833333333333,60,19.5,29.8,26.78833333333332,2389,3686,2829.983333333333
黄石,https://huangshi.anjuke.com/,6238,600,2000,1374.6666666666667,60,52.0,110.0,85.44666666666666,60,16.8,23.0,20.816666666666663,1539,3286,2425.4
菏泽,https://heze.anjuke.com/,5955,583,1200,1019.5666666666667,60,50.0,115.0,84.55166666666668,60,21.0,29.5,26.761666666666663,2050,3871,3125.116666666667
怀化,https://huaihua.anjuke.com/,5753,300,2400,1411.0526315789473,95,35.0,158.0,86.20736842105264,60,15.8,28.0,24.076666666666657,1885,4000,2791.0333333333333
淮北,https://huaibei.anjuke.com/,7137,300,2200,1114.567901234568,81,30.0,143.0,79.40864197530864,60,13.5,26.0,20.970000000000002,1380,3572,2572.9166666666665
葫芦岛,https://huludao.anjuke.com/,5642,600,8000,1358.85,60,46.0,120.0,78.30999999999999,60,11.0,18.0,16.470000000000002,1334,2572,2154.4
河源,https://heyuan.anjuke.com/,6394,499,6000,1687.3,90,16.0,248.0,88.81333333333335,60,18.0,26.8,23.009999999999987,1525,3574,2844.7
红河,https://honghe.anjuke.com/,5598,300,4800,1599.2967032967033,91,30.0,245.0,94.40329670329672,60,13.8,23.8,20.201333333333327,1825,3258,2651.766666666667
哈密,https://hami.anjuke.com/,3850,420,28000,1619.2,60,50.0,269.0,97.24666666666666,60,15.0,19.5,17.803333333333335,1786,2715,2283.65
鹤岗,https://hegang.anjuke.com/,2027,200,6000,1185.5084745762713,59,40.0,129.8,69.39491525423729,60,4.5,8.0,6.799000000000002,577,1143,892.2
呼伦贝尔,https://hulunbeier.anjuke.com/,4630,150,25000,2598.6493506493507,77,21.0,140.0,76.0896103896104,60,11.0,17.0,15.401666666666666,1413,2362,1982.5666666666666
海北,https://haibei.anjuke.com/,-1,1000,1600,1300.0,2,94.0,124.0,109.0,1,35.0,35.0,35.0,3795,3795,3795.0
海东,https://haidong.anjuke.com/,-1,600,13000,1938.4615384615386,39,50.0,260.0,117.1051282051282,60,36.0,55.0,47.480000000000004,4364,6544,5540.833333333333
海南,https://hainan.anjuke.com/,-1,2500,2500,2500.0,1,150.0,150.0,150.0,35,12.0,165.0,55.65714285714286,667,12223,3226.1714285714284
河池,https://hechi.anjuke.com/,-1,300,3000,1465.0,68,20.0,200.0,85.97941176470589,60,21.5,32.0,27.891666666666655,2373,4543,3368.7166666666667
黑河,https://heihe.anjuke.com/,-1,600,25000,3829.9180327868853,61,30.0,155.0,79.77540983606556,60,11.0,21.0,17.848333333333333,1523,2994,2281.516666666667
和县,https://hexian.anjuke.com/,-1,500,2500,1072.0243902439024,41,20.0,225.0,91.89756097560976,60,17.6,42.0,30.57966666666667,2199,5743,3822.883333333333
贺州,https://hezhou.anjuke.com/,-1,220,4200,1691.4473684210527,76,10.0,350.0,96.5,60,19.0,39.0,33.2565,2378,4932,3685.866666666667
海拉尔,https://hailaer.anjuke.com/,-1,500,26000,2581.4935064935066,77,15.0,205.0,74.64415584415583,60,12.5,19.8,17.608333333333334,1702,2750,2350.3
霍邱,https://huoqiu.anjuke.com/,-1,400,16000,1790.0208333333333,48,18.0,200.0,107.84166666666665,60,28.0,42.0,37.39666666666667,2240,5061,3889.6666666666665
和田,https://hetian.anjuke.com/,-1,1000,25000,2667.9189189189187,37,47.0,175.0,100.34594594594594,60,24.0,42.0,35.24833333333333,2435,4908,3719.516666666667
黄南,https://huangnan.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
海西,https://hexi.anjuke.com/,-1,500,2400,1400.5,60,37.0,134.0,87.91666666666667,60,19.0,28.0,24.941666666666666,2283,4000,3233.883333333333
鹤山,https://heshan.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
海城,https://haicheng.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
黄骅,https://huanghua.anjuke.com/,-1,650,14500,1981.0185185185185,54,50.0,540.0,120.30925925925925,60,30.0,59.0,50.83666666666667,3659,7568,5614.4
河间,https://hejian.anjuke.com/,-1,350,10000,1266.5666666666666,30,30.0,180.0,102.77,60,38.0,110.0,76.4275,3813,9300,6802.183333333333
韩城,https://hancheng.anjuke.com/,-1,350,2800,1306.6571428571428,35,23.0,150.0,98.70571428571428,60,16.5,40.0,31.571666666666665,1719,4565,3312.45
汉川市,https://hanchuanshi.anjuke.com/,-1,350,2800,1306.6571428571428,35,23.0,150.0,98.70571428571428,60,17.0,33.0,28.20333333333333,2125,4231,3107.883333333333
海门,https://haimen.anjuke.com/,-1,800,5000,1976.6818181818182,88,25.0,245.0,85.69886363636364,60,38.8,59.0,52.44516666666666,3960,7778,6409.633333333333
海宁,https://haining.anjuke.com/,-1,900,9000,2111.25,80,37.0,318.0,84.14250000000001,60,35.9,55.0,48.98666666666667,4809,7858,5890.316666666667
海阳,https://haiyang.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
淮滨,https://huaibinxian.anjuke.com/,-1,400,550,475.0,2,25.0,85.0,55.0,60,20.0,45.0,34.56666666666667,2381,5057,3295.5333333333333
海安,https://haianxian.anjuke.com/,-1,600,3200,1940.6756756756756,74,30.0,150.0,92.89189189189189,60,38.0,67.0,56.43800000000004,3874,7972,5574.333333333333
惠东,https://huidongxian.anjuke.com/,-1,800,3700,1789.3838383838383,99,35.0,184.7,88.15858585858587,60,22.5,45.0,36.72466666666666,2512,5545,3884.883333333333
海丰县,https://haifengxian.anjuke.com/,-1,650,10000,2519.190476190476,63,13.0,400.0,108.29523809523809,60,14.0,24.5,21.249833333333324,1556,3267,2353.0333333333333
桓台县,https://huantaixian.anjuke.com/,-1,400,6000,1240.6349206349207,63,35.0,330.0,100.42857142857143,60,24.0,42.0,36.14166666666666,2359,5572,4279.216666666666
常宁,https://hychangning.anjuke.com/,-1,350,2800,1000.2631578947369,38,30.0,180.0,107.72631578947369,60,17.9,46.8,36.18266666666666,1460,4090,2820.7833333333333
海盐,https://haiyan.anjuke.com/,-1,800,4300,1749.796875,64,38.0,143.0,81.89531250000002,60,32.5,45.0,40.23833333333334,4078,6339,5315.666666666667
永城,https://hnyongcheng.anjuke.com/,-1,500,2916,1135.1803278688524,61,30.0,150.0,82.37704918032787,60,12.8,34.0,27.521666666666658,1334,4374,2873.85
滑县,https://huaxian.anjuke.com/,-1,350,10000,1184.4583333333333,48,28.0,240.0,116.45833333333333,60,33.0,46.0,41.983333333333334,3282,5173,4331.283333333334
衡东,https://hengdongxian.anjuke.com/,-1,400,10000,1233.6842105263158,19,27.5,135.0,99.29473684210525,21,24.0,95.0,51.061904761904756,2148,5340,3594.8571428571427
华容,https://huarongxian.anjuke.com/,-1,350,8800,1202.952380952381,42,15.0,150.0,90.18333333333332,60,16.5,31.8,27.34999999999998,1634,4077,2935.0333333333333
济南,https://jinan.anjuke.com/,15690,800,1166,1042.3333333333333,60,41.0,100.0,69.88166666666666,60,23.0,34.0,31.699833333333334,2884,4855,4194.7
嘉兴,https://jx.anjuke.com/,11970,800,1500,1268.3333333333333,60,57.9,92.0,70.98166666666665,60,23.0,32.0,28.7905,2832,4228,3483.45
吉林,https://jilin.anjuke.com/,7838,680,3500,1472.5166666666667,60,51.0,118.0,77.25166666666668,60,10.5,21.0,17.97499999999999,1410,2972,2285.55
江门,https://jiangmen.anjuke.com/,-1,850,2500,1630.9333333333334,60,40.0,99.0,71.62166666666668,60,14.5,23.0,19.59166666666666,2000,3143,2390.85
荆门,https://jingmen.anjuke.com/,5494,600,3500,1461.8279569892472,93,35.0,198.0,84.96666666666667,60,14.2,22.0,19.64,1600,3143,2346.0333333333333
锦州,https://jinzhou.anjuke.com/,5872,500,15000,1654.0689655172414,58,45.0,119.0,78.32758620689656,60,6.35,14.5,12.365833333333335,766,2072,1585.0833333333333
景德镇,https://jingdezhen.anjuke.com/,6726,350,6000,1635.8720930232557,86,20.0,400.0,94.58488372093022,60,22.0,35.0,31.879999999999995,2445,5000,4107.75
吉安,https://jian.anjuke.com/,7966,250,10000,1654.7142857142858,91,25.0,162.0,91.23626373626374,60,26.0,45.0,40.196999999999996,2167,6286,4513.583333333333
济宁,https://jining.anjuke.com/,8571,550,1100,942.7333333333333,60,47.0,117.0,74.61666666666666,60,17.0,29.8,25.539999999999996,1874,4198,3153.2166666666667
金华,https://jinhua.anjuke.com/,16926,750,1600,1448.6666666666667,60,35.0,94.0,60.86666666666667,60,39.0,53.0,48.64333333333335,4833,7324,6063.016666666666
揭阳,https://jieyang.anjuke.com/,6476,550,4100,2047.34,100,18.0,320.0,91.12200000000001,60,14.5,23.8,21.059666666666658,1650,3143,2429.4
晋中,https://jinzhong.anjuke.com/,7950,650,2199,1222.9166666666667,60,53.0,107.0,86.90166666666667,60,23.0,42.0,37.21816666666667,2000,6000,4514.716666666666
九江,https://jiujiang.anjuke.com/,6827,596,2500,1233.1166666666666,60,42.0,95.0,74.43166666666666,60,18.0,32.0,29.187999999999995,2094,4475,3601.2833333333333
焦作,https://jiaozuo.anjuke.com/,5597,450,3000,1393.3714285714286,70,30.0,2000.0,116.70571428571428,60,12.8,20.0,17.441666666666666,1612,2858,2193.9666666666667
晋城,https://jincheng.anjuke.com/,9051,583,2083,1413.92,50,60.0,131.0,87.19,60,20.0,32.0,28.477833333333333,1760,4429,3368.3166666666666
荆州,https://jingzhou.anjuke.com/,6616,500,1800,1440.8166666666666,60,60.0,110.0,84.73333333333333,60,15.8,25.0,22.329999999999995,1725,3429,2596.35
佳木斯,https://jiamusi.anjuke.com/,4566,320,4000,1327.4736842105262,76,40.0,143.0,71.03026315789474,60,9.0,15.0,13.424666666666665,1250,2136,1804.9666666666667
酒泉,https://jiuquan.anjuke.com/,5508,240,2500,1368.5409836065573,61,10.0,155.0,88.77049180327869,60,19.0,33.8,29.961666666666645,2200,4800,3886.9
鸡西,https://jixi.anjuke.com/,3849,450,24000,2055.909090909091,77,22.0,150.0,68.52597402597404,60,8.0,15.0,13.216833333333334,1000,2143,1751.1666666666667
济源,https://jiyuan.anjuke.com/,6290,200,30000,1984.530303030303,66,15.0,300.0,108.28484848484848,60,29.8,52.0,43.97,2286,6685,5013.783333333334
金昌,https://jinchang.anjuke.com/,-1,200,3000,1083.5593220338983,59,15.0,156.0,76.06271186440678,60,12.5,23.0,20.419999999999998,1250,3151,2610.4333333333334
嘉峪关,https://jiayuguan.anjuke.com/,-1,500,3500,1468.032786885246,61,20.0,131.0,88.35409836065574,60,13.0,23.5,20.316666666666666,1858,3286,2710.0833333333335
江阴,https://jiangyin.anjuke.com/,-1,1000,3280,1782.6785714285713,56,60.0,130.0,86.875,60,32.0,43.0,38.70166666666667,3344,5858,4284.916666666667
靖江,https://jingjiang.anjuke.com/,-1,550,3000,1888.5294117647059,68,26.0,144.0,94.09558823529412,60,33.0,49.8,46.54500000000003,3904,6972,5583.883333333333
简阳市,https://jianyangshi.anjuke.com/,-1,650,2200,1377.6857142857143,70,30.0,132.0,81.55857142857144,60,55.0,589.0,117.1601666666667,6364,15797,9976.183333333332
金坛,https://jintan.anjuke.com/,-1,800,5800,2038.5737704918033,61,20.0,378.0,103.70327868852459,60,35.0,42.8,40.460000000000015,3834,6115,5129.433333333333
吉首,https://jishou.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
景洪,https://jinghong.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
晋江,https://jinjiangshi.anjuke.com/,-1,1100,2000,1718.2833333333333,60,42.0,100.0,71.17666666666668,60,43.0,63.0,55.72166666666667,4018,8052,6123.983333333334
建瓯,https://jianou.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
胶州,https://jiaozhoux.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
句容,https://jurong.anjuke.com/,-1,600,2200,1143.1304347826087,92,46.0,137.0,91.33369565217392,60,26.5,48.0,42.419999999999995,3300,6715,4971.516666666666
江油市,https://jiangyoushi.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
嘉鱼,https://jiayuxian.anjuke.com/,-1,350,6800,1181.0,52,35.0,160.0,102.83846153846153,60,13.0,28.0,24.22833333333333,1634,3233,2537.95
建湖,https://jianhuxian.anjuke.com/,-1,500,22000,1910.4333333333334,60,30.0,422.8,93.50833333333334,60,23.0,32.8,28.291666666666668,2103,4163,2964.1666666666665
嘉善,https://jiashanxian.anjuke.com/,-1,1100,1800,1510.0,60,60.0,89.0,73.43333333333334,60,40.0,50.0,47.36666666666667,5506,7143,6400.6
莒县,https://juxian.anjuke.com/,-1,583,18000,2335.65,60,68.0,167.0,111.3,60,31.5,45.0,39.86833333333334,4140,5851,5178.75
昌邑,https://jlchangyi.anjuke.com/,-1,500,4500,1078.0645161290322,62,41.0,400.0,96.66935483870968,60,30.0,46.0,40.16499999999999,2520,6143,4897.75
桦甸,https://jlhuadian.anjuke.com/,-1,800,1100,950.0,4,37.1,130.0,72.275,55,12.0,95.0,33.01636363636363,1648,5689,3451.0363636363636
京山,https://jmjingshan.anjuke.com/,-1,380,2000,1169.7142857142858,56,30.0,230.0,90.8107142857143,60,15.0,31.8,27.91333333333332,1600,4429,3282.35
进贤,https://jinxian.anjuke.com/,-1,650,2500,1532.741935483871,62,15.0,163.0,104.23870967741935,60,24.0,53.8,45.153333333333336,2265,6537,4867.116666666667
金湖,https://jinhu.anjuke.com/,-1,500,1600,911.7777777777778,9,78.0,128.0,102.11111111111111,60,35.0,70.0,53.41250000000003,4326,6810,5611.983333333334
钟祥,https://jmzhongxiang.anjuke.com/,-1,442,23000,2201.0476190476193,21,46.0,150.0,100.32380952380953,60,15.0,35.0,29.831666666666653,2112,4703,3304.2
孟州,https://jzmengzhou.anjuke.com/,-1,500,16000,4800.0,6,30.0,136.0,106.0,60,22.0,55.0,42.483333333333334,1954,5715,3877.65
靖边,https://jingbianxian.anjuke.com/,-1,300,18000,3280.0,8,16.0,160.0,106.5375,22,43.0,80.0,68.42727272727274,3593,7402,5724.5
巨野,https://juyexian.anjuke.com/,-1,500,15000,1576.6,60,35.0,148.0,101.875,60,22.0,43.0,36.641666666666666,2050,5634,3989.35
鄄城,https://juanchengxian.anjuke.com/,-1,420,1500,1031.90625,32,18.0,200.0,110.215625,60,27.0,48.0,40.375,2824,5264,3829.7
姜堰,https://jiangyan.anjuke.com/,-1,550,4500,1622.2619047619048,84,8.0,160.0,78.44404761904762,60,30.0,83.0,64.11666666666666,3383,11715,6932.9
昆明,https://km.anjuke.com/,13401,800,1100,990.75,60,44.0,93.0,67.06,60,22.0,30.0,26.393000000000004,3142,4286,3614.766666666667
昆山,https://ks.anjuke.com/,16622,1000,1500,1402.1666666666667,60,30.0,102.0,77.19333333333334,60,23.0,48.0,41.17583333333333,2873,6809,5217.933333333333
开封,https://kaifeng.anjuke.com/,7331,500,1850,1246.6166666666666,60,56.3,150.0,87.44833333333334,60,18.0,29.4,25.776666666666667,2101,4143,3276.5666666666666
喀什,https://kashi.anjuke.com/,5572,750,15000,1623.1341463414635,82,39.0,160.0,92.71463414634145,60,15.0,25.5,23.371666666666666,2122,3572,2738.25
克拉玛依,https://kelamayi.anjuke.com/,5101,700,3500,1787.5,64,24.8,180.0,84.92812500000001,60,8.0,19.0,15.68,1143,2701,1931.4833333333333
垦利,https://kenli.anjuke.com/,-1,400,15000,2369.564516129032,62,50.0,198.0,109.14193548387097,60,13.9,27.0,22.715,1605,3715,2650.016666666667
克孜勒苏,https://lezilesu.anjuke.com/,-1,850,2500,1675.0,2,85.0,200.0,142.5,45,26.0,120.0,62.144444444444446,2997,6858,5367.377777777778
库尔勒,https://kuerle.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
凯里,https://kaili.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
开平,https://kaiping.anjuke.com/,-1,350,4500,1775.6451612903227,62,30.0,250.0,81.01612903225806,60,14.5,28.0,25.48166666666665,2072,3829,3291.6
兰考,https://kflankao.anjuke.com/,-1,350,18000,2139.1,60,15.0,260.0,118.70666666666666,60,25.0,66.0,52.945,2952,6191,4511.666666666667
兰州,https://lanzhou.anjuke.com/,12918,1000,1800,1567.3333333333333,60,40.0,105.0,71.85833333333333,60,18.0,36.8,33.63833333333333,2572,5000,4205.033333333334
廊坊,https://langfang.anjuke.com/,13681,799,1000,952.35,60,56.0,105.0,83.87666666666668,60,20.0,25.0,23.404999999999998,2414,3572,2862.3166666666666
洛阳,https://luoyang.anjuke.com/,9097,600,3000,1394.1666666666667,60,56.0,106.0,83.585,60,16.0,31.0,26.418333333333333,1900,4167,3019.75
柳州,https://liuzhou.anjuke.com/,-1,1000,2800,1649.3833333333334,60,45.0,104.0,73.47166666666665,60,24.0,40.0,35.99816666666667,2435,5715,4020.866666666667
莱芜,https://laiwu.anjuke.com/,8209,400,2500,1306.8536585365853,82,36.0,800.0,106.67317073170733,60,17.6,27.0,24.576666666666664,2315,3858,3245.8166666666666
六安,https://luan.anjuke.com/,7658,700,1600,1236.3333333333333,60,56.0,118.0,83.45,60,14.99,30.0,25.600833333333334,1777,4114,2938.9166666666665
泸州,https://luzhou.anjuke.com/,6321,800,3400,1483.3333333333333,60,50.0,135.0,83.33666666666666,60,17.68,25.5,23.181333333333324,2067,3572,2980.9333333333334
丽江,https://lijiang.anjuke.com/,7989,1000,2600,1817.8048780487804,41,49.0,108.0,81.9780487804878,60,31.5,47.0,40.15816666666667,3441,6715,4786.1
临沂,https://linyi.anjuke.com/,8677,650,1100,945.8166666666667,60,60.0,110.0,84.74666666666667,60,17.5,24.5,21.66166666666667,1500,3429,2432.4666666666667
聊城,https://liaocheng.anjuke.com/,10249,1000,1800,1420.8166666666666,60,62.0,110.0,85.33166666666668,60,20.0,37.0,32.669999999999995,2353,5286,4019.5333333333333
连云港,https://lianyungang.anjuke.com/,9091,850,1700,1443.1333333333334,60,53.0,114.0,85.19500000000001,60,20.0,35.6,30.134333333333327,1638,5000,3578.3166666666666
丽水,https://lishui.anjuke.com/,9734,700,2700,2274.15,60,45.0,99.0,72.93333333333334,60,52.0,78.0,69.59133333333334,4728,10834,8404.95
娄底,https://loudi.anjuke.com/,5931,500,2000,946.6666666666666,60,37.5,100.0,73.81,60,13.8,25.8,21.597999999999978,1868,3634,2658.3333333333335
乐山,https://leshan.anjuke.com/,5581,750,1800,1364.4333333333334,60,45.0,110.0,76.65333333333335,60,12.0,21.0,18.33499999999999,1605,2850,2268.983333333333
辽阳,https://liaoyang.anjuke.com/,4780,417,16800,2142.951219512195,82,38.0,148.0,71.92804878048781,60,12.0,16.0,14.646666666666668,1421,2256,1970.4333333333334
拉萨,https://lasa.anjuke.com/,12485,1000,9000,2588.234693877551,98,25.0,300.0,99.06020408163265,60,37.9,53.0,49.35,3990,7362,6020.9
临汾,https://linfen.anjuke.com/,6380,600,2666,1391.5344827586207,58,48.7,115.0,85.41896551724139,60,14.0,25.0,21.873333333333335,1892,3572,2626.616666666667
龙岩,https://longyan.anjuke.com/,11925,1200,2985,1851.0666666666666,60,45.0,105.0,72.57000000000001,60,36.0,58.0,52.61500000000002,4370,8197,6553.933333333333
漯河,https://luohe.anjuke.com/,5962,600,1500,1099.55,60,55.0,135.0,85.225,60,12.0,25.0,21.351666666666667,1334,3400,2546.8
凉山,https://liangshan.anjuke.com/,9374,1000,3399,1814.1904761904761,42,45.0,118.0,76.83333333333333,60,12.0,53.0,48.238333333333344,1200,7543,6059.316666666667
六盘水,https://liupanshui.anjuke.com/,5049,350,5500,1444.3098591549297,71,23.0,200.0,94.48028169014086,60,18.8,26.0,24.196666666666655,1800,3686,3077.1
辽源,https://liaoyuan.anjuke.com/,4560,300,2500,831.1290322580645,62,25.0,90.0,55.398387096774194,60,7.8,12.0,10.578333333333331,900,1643,1425.5333333333333
来宾,https://laibin.anjuke.com/,-1,260,5200,1265.4098360655737,61,25.0,320.0,103.6360655737705,60,20.0,35.8,29.951666666666664,2033,4610,3343.0333333333333
临沧,https://lingcang.anjuke.com/,-1,500,11500,1815.5844155844156,77,18.0,625.0,94.72987012987012,60,29.8,44.5,41.154999999999994,2760,6143,4861.85
临夏,https://linxia.anjuke.com/,-1,1100,1750,1455.8333333333333,60,50.0,120.0,82.60666666666665,60,32.0,42.0,38.38999999999999,3637,5648,4787.333333333333
临猗,https://linyishi.anjuke.com/,-1,450,850,621.6,5,40.0,140.0,83.6,52,32.0,78.0,56.64038461538462,2963,6680,4726.038461538462
林芝,https://linzhi.anjuke.com/,-1,750,22000,2252.1666666666665,60,28.0,390.0,105.39333333333335,60,35.0,53.0,49.35,4679,7429,5911.316666666667
陇南,https://longnan.anjuke.com/,-1,500,3000,1876.7166666666667,60,40.0,160.0,107.66666666666667,60,43.0,75.0,64.97666666666666,4728,8242,6462.216666666666
吕梁,https://lvliang.anjuke.com/,-1,200,20000,2979.8196721311474,61,25.0,186.0,90.09836065573771,60,15.0,31.0,25.12833333333333,1389,3939,2728.65
临海市,https://linhaishi.anjuke.com/,-1,600,15000,2218.0,61,20.0,170.0,88.07213114754099,60,50.0,66.0,61.75816666666667,4882,8000,6995.8
龙海市,https://longhaishi.anjuke.com/,-1,500,11000,1653.890625,64,25.0,400.0,84.16875000000002,60,36.0,64.0,52.07016666666666,4386,8858,6254.683333333333
醴陵市,https://lilingshi.anjuke.com/,-1,300,2650,1134.6166666666666,60,20.0,370.0,99.91,60,22.0,58.0,48.10900000000001,2934,6380,4593.0
临清,https://linqing.anjuke.com/,-1,320,1700,1019.6410256410256,39,14.0,160.0,99.41025641025641,60,20.0,46.0,36.30333333333333,2353,6000,4075.133333333333
龙口,https://longkou.anjuke.com/,-1,420,15000,1725.6818181818182,66,28.0,170.0,72.35151515151514,60,12.8,21.0,19.34,1778,3000,2557.366666666667
莱阳,https://laiyang.anjuke.com/,-1,700,4600,1434.5245901639344,61,40.0,170.0,84.2983606557377,60,14.0,37.0,32.87833333333333,1588,5272,4170.283333333334
耒阳,https://leiyang.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
溧阳,https://liyang.anjuke.com/,-1,800,4500,2431.1111111111113,63,29.0,140.0,87.58412698412698,60,51.0,65.0,59.561666666666675,4366,9258,7095.65
凌源,https://lingyuan.anjuke.com/,-1,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT,INIT
灵宝市,https://lingbaoshi.anjuke.com/,-1,180,2000,831.6666666666666,12,25.0,140.0,75.26666666666667,37,32.0,100.0,59.30540540540541,2587,6519,4395.243243243243
冷水江,https://lengshuijiang.anjuke.com/,-1,700,3200,1360.1666666666667,60,50.0,168.0,105.15,60,20.8,39.8,34.48099999999998,2208,5106,3573.8333333333335
涟源,https://lianyuan.anjuke.com/,-1,300,5000,931.5555555555555,18,30.0,1200.0,155.05555555555554,60,13.8,39.8,32.07999999999997,1972,5112,3611.983333333333
陆丰,https://lufengshi.anjuke.com/,-1,500,10800,1842.0806451612902,62,30.0,360.0,103.3225806451613,60,18.0,58.0,44.90333333333333,2308,6627,4200.033333333334
